match_id,team,side,role,shirt,player,position,nationality
3839821,Olympique Lyonnais,ol,titulaire,24,Johann Lepenant,Milieu défensif,France
3839821,Olympique Lyonnais,ol,titulaire,88,Corentin Tolisso,Milieu central,France
3839821,Olympique Lyonnais,ol,titulaire,10,Lucas Paquetá,Milieu central,Brésil
3839821,Olympique Lyonnais,ol,titulaire,7,Karl Toko Ekambi,Ailier gauche,Cameroun
3839821,Olympique Lyonnais,ol,titulaire,20,Tetê,Ailier droit,Brésil
3839821,Olympique Lyonnais,ol,titulaire,91,Alexandre Lacazette,Avant-centre,France
3839821,ESTAC Troyes,adv,titulaire,30,Gauthier Gallon,Gardien de but,France
3839821,ESTAC Troyes,adv,titulaire,4,Erik Palmer-Brown,Défenseur central,États-Unis
3839821,ESTAC Troyes,adv,titulaire,17,Yoann Salmier,Défenseur central,Guyane Française
3839821,ESTAC Troyes,adv,titulaire,23,Adil Rami,Défenseur central,France
3839821,ESTAC Troyes,adv,titulaire,39,Yasser Larouci,Arrière gauche,Algérie
3839821,ESTAC Troyes,adv,titulaire,3,Thierno Baldé,Arrière droit,France
3839821,ESTAC Troyes,adv,titulaire,6,Rominigue Kouamé,Milieu central,Mali
3839821,ESTAC Troyes,adv,titulaire,10,Florian Tardieu,Milieu central,France
3839821,ESTAC Troyes,adv,titulaire,25,Mama Baldé,Ailier gauche,Guinée-Bissau
3839821,ESTAC Troyes,adv,titulaire,29,Wilson Odobert,Ailier droit,France
3839821,ESTAC Troyes,adv,titulaire,9,Iké Ugbo,Avant-centre,Canada
3839821,Olympique Lyonnais,ol,banc,40,Kayne Bonnevie,Gardien de but,France
3839821,Olympique Lyonnais,ol,banc,21,Damien Da Silva,Défenseur central,France
3839821,Olympique Lyonnais,ol,banc,12,Henrique Silva,Arrière droit,Brésil
3839821,Olympique Lyonnais,ol,banc,6,Maxence Caqueret,Milieu central,France
3839821,Olympique Lyonnais,ol,banc,15,Romain Faivre,Milieu offensif,France
3839821,Olympique Lyonnais,ol,banc,18,Rayan Cherki,Milieu offensif,France
3839821,Olympique Lyonnais,ol,banc,22,Jeff Reine-Adélaïde,Milieu central,France
3839821,Olympique Lyonnais,ol,banc,26,Bradley Barcola,Ailier gauche,France
3839821,Olympique Lyonnais,ol,banc,11,Tino Kadewere,Avant-centre,Zimbabwe
3839821,ESTAC Troyes,adv,banc,40,Jessy Moulin,Gardien de but,France
3839821,ESTAC Troyes,adv,banc,2,Jackson Porozo,Défenseur central,Équateur
3839821,ESTAC Troyes,adv,banc,37,Eric N'Jo,Défenseur central,France
3839821,ESTAC Troyes,adv,banc,5,Tristan Dingomé,Milieu central,Cameroun
3839821,ESTAC Troyes,adv,banc,24,Xavier Chavalerin,Ailier gauche,France
3839821,ESTAC Troyes,adv,banc,28,Derek Mazou-Sacko,Milieu central,France
3839821,ESTAC Troyes,adv,banc,27,Kyliane Dong,Ailier droit,France
3839821,ESTAC Troyes,adv,banc,20,Renaud Ripart,Milieu offensif,France
3839821,Olympique Lyonnais,ol,manager,,Peter Bosz,,
3839821,ESTAC Troyes,adv,manager,,Bruno Irles,,
3839732,Olympique Lyonnais,ol,titulaire,1,Anthony Lopes,Gardien de but,Portugal
3839732,Olympique Lyonnais,ol,titulaire,4,Castello Lukeba,Défenseur central,France
3839732,Olympique Lyonnais,ol,titulaire,23,Thiago Mendes,Défenseur central,Brésil
3839732,Olympique Lyonnais,ol,titulaire,3,Nicolás Tagliafico,Arrière gauche,Argentine
3839732,Olympique Lyonnais,ol,titulaire,27,Malo Gusto,Arrière droit,France
3839732,Olympique Lyonnais,ol,titulaire,24,Johann Lepenant,Milieu défensif,France
3839732,Olympique Lyonnais,ol,titulaire,10,Lucas Paquetá,Milieu central,Brésil
3839732,Olympique Lyonnais,ol,titulaire,8,Houssem Aouar,Milieu central,Algérie
3839732,Olympique Lyonnais,ol,titulaire,7,Karl Toko Ekambi,Ailier gauche,Cameroun
3839732,Olympique Lyonnais,ol,titulaire,20,Tetê,Ailier droit,Brésil
3839732,Olympique Lyonnais,ol,titulaire,91,Alexandre Lacazette,Avant-centre,France
3839732,AC Ajaccio,adv,titulaire,1,Benjamin Leroy,Gardien de but,France
3839732,AC Ajaccio,adv,titulaire,21,Cédric Avinel,Défenseur central,Guadeloupe
3839732,AC Ajaccio,adv,titulaire,25,Oumar Gonzalez,Défenseur central,Cameroun
3839732,AC Ajaccio,adv,titulaire,3,Ismaël Diallo,Arrière gauche,Côte d'Ivoire
3839732,AC Ajaccio,adv,titulaire,2,Mickaël Alphonse,Arrière droit,Guadeloupe
3839732,AC Ajaccio,adv,titulaire,8,Vincent Marchetti,Milieu central,France
3839732,AC Ajaccio,adv,titulaire,23,Thomas Mangani,Milieu central,France
3839732,AC Ajaccio,adv,titulaire,5,Riad Nouri,Ailier gauche,France
3839732,AC Ajaccio,adv,titulaire,14,Cyrille Bayala,Ailier droit,Burkina Faso
3839732,AC Ajaccio,adv,titulaire,17,Romain Hamouma,Avant-centre,France
3839732,AC Ajaccio,adv,titulaire,7,Mounaïm El Idrissy,Avant-centre,France
3839732,Olympique Lyonnais,ol,banc,35,Rémy Riou,Gardien de but,France
3839732,Olympique Lyonnais,ol,banc,2,Sinaly Diomandé,Défenseur central,Côte d'Ivoire
3839732,Olympique Lyonnais,ol,banc,17,Jérôme Boateng,Défenseur central,Allemagne
3839732,Olympique Lyonnais,ol,banc,21,Damien Da Silva,Défenseur central,France
3839732,Olympique Lyonnais,ol,banc,32,Mohamed El Arouch,Milieu central,France
3839732,Olympique Lyonnais,ol,banc,88,Corentin Tolisso,Milieu central,France
3839732,Olympique Lyonnais,ol,banc,18,Rayan Cherki,Milieu offensif,France
3839732,Olympique Lyonnais,ol,banc,26,Bradley Barcola,Ailier gauche,France
3839732,Olympique Lyonnais,ol,banc,11,Tino Kadewere,Avant-centre,Zimbabwe
3839732,AC Ajaccio,adv,banc,16,François-Joseph Sollacaro,Gardien de but,France
3839732,AC Ajaccio,adv,banc,15,Clément Vidal,Défenseur central,France
3839732,AC Ajaccio,adv,banc,20,Mohamed Youssouf,Arrière droit,Comores
3839732,AC Ajaccio,adv,banc,6,Mathieu Coutadeur,Milieu central,France
3839732,AC Ajaccio,adv,banc,10,Qazim Laci,Milieu central,Albanie
3839732,AC Ajaccio,adv,banc,22,Yanis Cimignani,Milieu gauche,France
3839732,AC Ajaccio,adv,banc,27,Kevin Spadanuda,Ailier gauche,Suisse
3839732,AC Ajaccio,adv,banc,9,Gaëtan Courtet,Avant-centre,France
3839732,AC Ajaccio,adv,banc,11,Bevic Moussiti-Oko,Avant-centre,Congo
3839732,Olympique Lyonnais,ol,manager,,Peter Bosz,,
3839732,AC Ajaccio,adv,manager,,Olivier Pantaloni,,
3589600,Clermont Foot 63,adv,titulaire,40,Ouparine Djoco,Gardien de but,Guinée-Bissau
3589600,Clermont Foot 63,adv,titulaire,21,Florent Ogier,Défenseur central,France
3589600,Clermont Foot 63,adv,titulaire,36,Alidu Seidu,Défenseur central,Ghana
3589600,Clermont Foot 63,adv,titulaire,12,Vital Nsimba,Arrière gauche,RD Congo
3589600,Clermont Foot 63,adv,titulaire,20,Akim Zedadka,Arrière droit,Algérie
3589600,Clermont Foot 63,adv,titulaire,7,Yohann Magnin,Milieu défensif,France
3589600,Clermont Foot 63,adv,titulaire,25,Johan Gastien,Milieu défensif,France
3589600,Clermont Foot 63,adv,titulaire,6,Saîf-Eddine Khaoui,Milieu offensif,Tunisie
3589600,Clermont Foot 63,adv,titulaire,10,Lucas Da Cunha,Ailier gauche,France
3589600,Clermont Foot 63,adv,titulaire,24,Jodel Dossou,Ailier droit,Bénin
3589600,Clermont Foot 63,adv,titulaire,27,Mohamed Bayo,Avant-centre,Guinée
3589600,Olympique Lyonnais,ol,titulaire,1,Anthony Lopes,Gardien de but,Portugal
3589600,Olympique Lyonnais,ol,titulaire,4,Castello Lukeba,Défenseur central,France
3589600,Olympique Lyonnais,ol,titulaire,21,Damien Da Silva,Défenseur central,France
3589600,Olympique Lyonnais,ol,titulaire,12,Henrique Silva,Arrière gauche,Brésil
3589600,Olympique Lyonnais,ol,titulaire,17,Malo Gusto,Arrière droit,France
3589600,Olympique Lyonnais,ol,titulaire,25,Maxence Caqueret,Milieu défensif,France
3589600,Olympique Lyonnais,ol,titulaire,8,Houssem Aouar,Milieu offensif,Algérie
3589600,Olympique Lyonnais,ol,titulaire,22,Jeff Reine-Adélaïde,Milieu offensif,France
3589600,Olympique Lyonnais,ol,titulaire,26,Bradley Barcola,Ailier gauche,France
3589600,Olympique Lyonnais,ol,titulaire,20,Tetê,Ailier droit,Brésil
3589600,Olympique Lyonnais,ol,titulaire,9,Moussa Dembélé,Avant-centre,France
3589600,Clermont Foot 63,adv,banc,1,Arthur Desmas,Gardien de but,France
3589600,Clermont Foot 63,adv,banc,17,Josué Albert,Défenseur central,Guyane Française
3589600,Clermont Foot 63,adv,banc,5,Jean-Claude Billong,Défenseur central,Cameroun
3589600,Clermont Foot 63,adv,banc,15,Arial Mendy,Arrière gauche,Sénégal
3589600,Clermont Foot 63,adv,banc,22,Uri Busquets,Milieu défensif,Espagne
3589600,Clermont Foot 63,adv,banc,29,Naël Jaby,Milieu central,France
3589600,Clermont Foot 63,adv,banc,18,Elbasan Rashani,Ailier gauche,Kosovo
3589600,Clermont Foot 63,adv,banc,11,Jim Allevinah,Ailier droit,Gabon
3589600,Clermont Foot 63,adv,banc,26,Pierre-Yves Hamel,Avant-centre,France
3589600,Olympique Lyonnais,ol,banc,30,Julian Pollersbeck,Gardien de but,Allemagne
3589600,Olympique Lyonnais,ol,banc,27,Jérôme Boateng,Défenseur central,Allemagne
3589600,Olympique Lyonnais,ol,banc,3,Emerson,Arrière gauche,Italie
3589600,Olympique Lyonnais,ol,banc,14,Léo Dubois,Arrière droit,France
3589600,Olympique Lyonnais,ol,banc,28,Tanguy Ndombélé,Milieu central,France
3589600,Olympique Lyonnais,ol,banc,10,Lucas Paquetá,Milieu offensif,Brésil
3589600,Olympique Lyonnais,ol,banc,15,Romain Faivre,Milieu offensif,France
3589600,Olympique Lyonnais,ol,banc,7,Karl Toko Ekambi,Avant-centre,Cameroun
3589600,Olympique Lyonnais,ol,banc,11,Tino Kadewere,Avant-centre,Zimbabwe
3589600,Clermont Foot 63,adv,manager,,Pascal Gastien,,
3589600,Olympique Lyonnais,ol,manager,,Peter Bosz,,
3589582,Olympique Lyonnais,ol,titulaire,1,Anthony Lopes,Gardien de but,Portugal
3589582,Olympique Lyonnais,ol,titulaire,4,Castello Lukeba,Défenseur central,France
3589582,Olympique Lyonnais,ol,titulaire,21,Damien Da Silva,Défenseur central,France
3589582,Olympique Lyonnais,ol,titulaire,12,Henrique Silva,Arrière gauche,Brésil
3589582,Olympique Lyonnais,ol,titulaire,17,Malo Gusto,Arrière droit,France
3589582,Olympique Lyonnais,ol,titulaire,28,Tanguy Ndombélé,Milieu défensif,France
3589582,Olympique Lyonnais,ol,titulaire,10,Lucas Paquetá,Milieu central,Brésil
3589582,Olympique Lyonnais,ol,titulaire,15,Romain Faivre,Milieu central,France
3589582,Olympique Lyonnais,ol,titulaire,7,Karl Toko Ekambi,Ailier gauche,Cameroun
3589582,Olympique Lyonnais,ol,titulaire,20,Tetê,Ailier droit,Brésil
3589582,Olympique Lyonnais,ol,titulaire,9,Moussa Dembélé,Avant-centre,France
3589582,FC Nantes,adv,titulaire,1,Alban Lafont,Gardien de but,Côte d'Ivoire
3589582,FC Nantes,adv,titulaire,21,Jean-Charles Castelletto,Défenseur central,Cameroun
3589582,FC Nantes,adv,titulaire,3,Andrei Girotto,Défenseur central,Brésil
3589582,FC Nantes,adv,titulaire,12,Dennis Appiah,Défenseur central,France
3589582,FC Nantes,adv,titulaire,29,Quentin Merlin,Milieu central,France
3589582,FC Nantes,adv,titulaire,10,Ludovic Blas,Milieu central,France
3589582,FC Nantes,adv,titulaire,11,Marcus Coco,Milieu droit,Guadeloupe
3589582,FC Nantes,adv,titulaire,2,Fábio,Milieu gauche,Brésil
3589582,FC Nantes,adv,titulaire,8,Wylan Cyprien,Milieu offensif,France
3589582,FC Nantes,adv,titulaire,27,Moses Simon,Deuxième attaquant,Nigeria
3589582,FC Nantes,adv,titulaire,23,Randal Kolo Muani,Avant-centre,France
3589582,Olympique Lyonnais,ol,banc,30,Julian Pollersbeck,Gardien de but,Allemagne
3589582,Olympique Lyonnais,ol,banc,27,Jérôme Boateng,Défenseur central,Allemagne
3589582,Olympique Lyonnais,ol,banc,3,Emerson,Arrière gauche,Italie
3589582,Olympique Lyonnais,ol,banc,14,Léo Dubois,Arrière droit,France
3589582,Olympique Lyonnais,ol,banc,25,Maxence Caqueret,Milieu central,France
3589582,Olympique Lyonnais,ol,banc,8,Houssem Aouar,Milieu offensif,Algérie
3589582,Olympique Lyonnais,ol,banc,22,Jeff Reine-Adélaïde,Milieu offensif,France
3589582,Olympique Lyonnais,ol,banc,26,Bradley Barcola,Ailier gauche,France
3589582,Olympique Lyonnais,ol,banc,11,Tino Kadewere,Avant-centre,Zimbabwe
3589582,FC Nantes,adv,banc,30,Denis Petric,Gardien de but,Slovénie
3589582,FC Nantes,adv,banc,4,Nicolas Pallois,Défenseur central,France
3589582,FC Nantes,adv,banc,24,Sébastien Corchia,Arrière droit,France
3589582,FC Nantes,adv,banc,18,Samuel Moutoussamy,Milieu central,RD Congo
3589582,FC Nantes,adv,banc,26,Osman Bukari,Ailier droit,Ghana
3589582,FC Nantes,adv,banc,7,Kalifa Coulibaly,Avant-centre,Mali
3589582,FC Nantes,adv,banc,19,Willem Geubbels,Avant-centre,France
3589582,Olympique Lyonnais,ol,manager,,Peter Bosz,,
3589582,FC Nantes,adv,manager,,Antoine Kombouaré,,
3589576,FC Metz,adv,titulaire,30,Marc-Aurèle Caillard,Gardien de but,France
3589576,FC Metz,adv,titulaire,4,Sikou Niakaté,Défenseur central,Mali
3589576,FC Metz,adv,titulaire,23,Kiki Kouyaté,Défenseur central,Mali
3589576,FC Metz,adv,titulaire,29,Lenny Lacroix,Défenseur central,France
3589576,FC Metz,adv,titulaire,8,Boubacar Traoré,Milieu défensif,Mali
3589576,FC Metz,adv,titulaire,14,Vincent Pajot,Milieu central,France
3589576,FC Metz,adv,titulaire,15,Pape Matar Sarr,Milieu central,Sénégal
3589576,FC Metz,adv,titulaire,25,William Mikelbrencis,Milieu droit,France
3589576,FC Metz,adv,titulaire,17,Thomas Delaine,Milieu gauche,France
3589576,FC Metz,adv,titulaire,9,Nicolas de Préville,Avant-centre,France
3589576,FC Metz,adv,titulaire,22,Didier Lamkel Zé,Avant-centre,Cameroun
3589576,Olympique Lyonnais,ol,titulaire,1,Anthony Lopes,Gardien de but,Portugal
3589576,Olympique Lyonnais,ol,titulaire,4,Castello Lukeba,Défenseur central,France
3589576,Olympique Lyonnais,ol,titulaire,27,Jérôme Boateng,Défenseur central,Allemagne
3589576,Olympique Lyonnais,ol,titulaire,3,Emerson,Arrière gauche,Italie
3589576,Olympique Lyonnais,ol,titulaire,17,Malo Gusto,Arrière droit,France
3589576,Olympique Lyonnais,ol,titulaire,23,Thiago Mendes,Milieu défensif,Brésil
3589576,Olympique Lyonnais,ol,titulaire,8,Houssem Aouar,Milieu central,Algérie
3589576,Olympique Lyonnais,ol,titulaire,10,Lucas Paquetá,Milieu offensif,Brésil
3589576,Olympique Lyonnais,ol,titulaire,7,Karl Toko Ekambi,Ailier gauche,Cameroun
3589576,Olympique Lyonnais,ol,titulaire,20,Tetê,Ailier droit,Brésil
3589576,Olympique Lyonnais,ol,titulaire,9,Moussa Dembélé,Avant-centre,France
3589576,FC Metz,adv,banc,40,Ousmane Ba,Gardien de but,Sénégal
3589576,FC Metz,adv,banc,2,Dylan Bronn,Défenseur central,Tunisie
3589576,FC Metz,adv,banc,27,Jean-Armel Kana-Biyik,Défenseur central,Cameroun
3589576,FC Metz,adv,banc,6,Kévin N'Doram,Milieu défensif,France
3589576,FC Metz,adv,banc,10,Farid Boulaya,Milieu offensif,Algérie
3589576,FC Metz,adv,banc,26,Papa Ndiaga Yade,Ailier gauche,Mauritanie
3589576,FC Metz,adv,banc,11,Opa Nguette,Ailier gauche,Sénégal
3589576,FC Metz,adv,banc,7,Ibrahima Niane,Avant-centre,Sénégal
3589576,FC Metz,adv,banc,34,Louis Mafouta,Avant-centre,République Centrafricaine
3589576,Olympique Lyonnais,ol,banc,30,Julian Pollersbeck,Gardien de but,Allemagne
3589576,Olympique Lyonnais,ol,banc,40,Malcolm Barcola,Gardien de but,Togo
3589576,Olympique Lyonnais,ol,banc,21,Damien Da Silva,Défenseur central,France
3589576,Olympique Lyonnais,ol,banc,12,Henrique Silva,Arrière gauche,Brésil
3589576,Olympique Lyonnais,ol,banc,14,Léo Dubois,Arrière droit,France
3589576,Olympique Lyonnais,ol,banc,28,Tanguy Ndombélé,Milieu central,France
3589576,Olympique Lyonnais,ol,banc,15,Romain Faivre,Milieu offensif,France
3589576,Olympique Lyonnais,ol,banc,22,Jeff Reine-Adélaïde,Milieu offensif,France
3589576,Olympique Lyonnais,ol,banc,11,Tino Kadewere,Avant-centre,Zimbabwe
3589576,FC Metz,adv,manager,,Frédéric Antonetti,,
3589576,Olympique Lyonnais,ol,manager,,Peter Bosz,,
3589565,Olympique de Marseille,adv,titulaire,16,Pau López,Gardien de but,Espagne
3589565,Olympique de Marseille,adv,titulaire,2,William Saliba,Défenseur central,France
3589565,Olympique de Marseille,adv,titulaire,15,Duje Caleta-Car,Défenseur central,Croatie
3589565,Olympique de Marseille,adv,titulaire,23,Sead Kolasinac,Arrière gauche,Bosnie-Herzégovine
3589565,Olympique de Marseille,adv,titulaire,29,Pol Lirola,Arrière droit,Espagne
3589565,Olympique de Marseille,adv,titulaire,4,Boubacar Kamara,Milieu défensif,France
3589565,Olympique de Marseille,adv,titulaire,8,Gerson,Milieu central,Brésil
3589565,Olympique de Marseille,adv,titulaire,22,Pape Gueye,Milieu central,Sénégal
3589565,Olympique de Marseille,adv,titulaire,10,Dimitri Payet,Ailier gauche,France
3589565,Olympique de Marseille,adv,titulaire,17,Cengiz Ünder,Ailier droit,Turquie
3589565,Olympique de Marseille,adv,titulaire,9,Arkadiusz Milik,Avant-centre,Pologne
3589565,Olympique Lyonnais,ol,titulaire,1,Anthony Lopes,Gardien de but,Portugal
3589565,Olympique Lyonnais,ol,titulaire,4,Castello Lukeba,Défenseur central,France
3589565,Olympique Lyonnais,ol,titulaire,27,Jérôme Boateng,Défenseur central,Allemagne
3589565,Olympique Lyonnais,ol,titulaire,3,Emerson,Arrière gauche,Italie
3589565,Olympique Lyonnais,ol,titulaire,17,Malo Gusto,Arrière droit,France
3589565,Olympique Lyonnais,ol,titulaire,23,Thiago Mendes,Milieu défensif,Brésil
3589565,Olympique Lyonnais,ol,titulaire,10,Lucas Paquetá,Milieu central,Brésil
3589565,Olympique Lyonnais,ol,titulaire,8,Houssem Aouar,Milieu central,Algérie
3589565,Olympique Lyonnais,ol,titulaire,7,Karl Toko Ekambi,Ailier gauche,Cameroun
3589565,Olympique Lyonnais,ol,titulaire,26,Bradley Barcola,Ailier droit,France
3589565,Olympique Lyonnais,ol,titulaire,9,Moussa Dembélé,Avant-centre,France
3589565,Olympique de Marseille,adv,banc,30,Steve Mandanda,Gardien de but,France
3589565,Olympique de Marseille,adv,banc,14,Luan Peres,Défenseur central,Brésil
3589565,Olympique de Marseille,adv,banc,26,Oussama Targhalline,Milieu défensif,Maroc
3589565,Olympique de Marseille,adv,banc,6,Mattéo Guendouzi,Milieu central,France
3589565,Olympique de Marseille,adv,banc,21,Valentin Rongier,Arrière gauche,France
3589565,Olympique de Marseille,adv,banc,11,Luis Henrique,Milieu droit,Brésil
3589565,Olympique de Marseille,adv,banc,7,Amine Harit,Milieu offensif,Maroc
3589565,Olympique de Marseille,adv,banc,12,Bamba Dieng,Ailier droit,Sénégal
3589565,Olympique de Marseille,adv,banc,13,Cédric Bakambu,Avant-centre,RD Congo
3589565,Olympique Lyonnais,ol,banc,30,Julian Pollersbeck,Gardien de but,Allemagne
3589565,Olympique Lyonnais,ol,banc,12,Henrique Silva,Arrière gauche,Brésil
3589565,Olympique Lyonnais,ol,banc,14,Léo Dubois,Arrière droit,France
3589565,Olympique Lyonnais,ol,banc,33,Irvyn Lomami,Arrière droit,France
3589565,Olympique Lyonnais,ol,banc,28,Tanguy Ndombélé,Milieu défensif,France
3589565,Olympique Lyonnais,ol,banc,15,Romain Faivre,Milieu central,France
3589565,Olympique Lyonnais,ol,banc,22,Jeff Reine-Adélaïde,Milieu offensif,France
3589565,Olympique Lyonnais,ol,banc,20,Tetê,Ailier droit,Brésil
3589565,Olympique Lyonnais,ol,banc,11,Tino Kadewere,Avant-centre,Zimbabwe
3589565,Olympique de Marseille,adv,manager,,Jorge Sampaoli,,
3589565,Olympique Lyonnais,ol,manager,,Peter Bosz,,
3589553,Olympique Lyonnais,ol,titulaire,30,Julian Pollersbeck,Gardien de but,Allemagne
3589553,Olympique Lyonnais,ol,titulaire,4,Castello Lukeba,Défenseur central,France
3589553,Olympique Lyonnais,ol,titulaire,21,Damien Da Silva,Défenseur central,France
3589553,Olympique Lyonnais,ol,titulaire,12,Henrique Silva,Arrière gauche,Brésil
3589553,Olympique Lyonnais,ol,titulaire,17,Malo Gusto,Arrière droit,France
3589553,Olympique Lyonnais,ol,titulaire,23,Thiago Mendes,Milieu défensif,Brésil
3589553,Olympique Lyonnais,ol,titulaire,10,Lucas Paquetá,Milieu central,Brésil
3589553,Olympique Lyonnais,ol,titulaire,8,Houssem Aouar,Milieu central,Algérie
3589553,Olympique Lyonnais,ol,titulaire,7,Karl Toko Ekambi,Ailier gauche,Cameroun
3589553,Olympique Lyonnais,ol,titulaire,20,Tetê,Ailier droit,Brésil
3589553,Olympique Lyonnais,ol,titulaire,9,Moussa Dembélé,Avant-centre,France
3589553,Montpellier Hérault SC,adv,titulaire,1,Jonas Omlin,Gardien de but,Suisse
3589553,Montpellier Hérault SC,adv,titulaire,3,Mamadou Sakho,Défenseur central,France
3589553,Montpellier Hérault SC,adv,titulaire,31,Nicolas Cozza,Défenseur central,France
3589553,Montpellier Hérault SC,adv,titulaire,8,Ambroise Oyongo,Arrière gauche,Cameroun
3589553,Montpellier Hérault SC,adv,titulaire,2,Arnaud Souquet,Arrière droit,France
3589553,Montpellier Hérault SC,adv,titulaire,13,Joris Chotard,Milieu défensif,France
3589553,Montpellier Hérault SC,adv,titulaire,12,Jordan Ferri,Milieu défensif,France
3589553,Montpellier Hérault SC,adv,titulaire,11,Téji Savanier,Milieu offensif,France
3589553,Montpellier Hérault SC,adv,titulaire,22,Rémy Cabella,Ailier gauche,France
3589553,Montpellier Hérault SC,adv,titulaire,9,Valère Germain,Ailier droit,France
3589553,Montpellier Hérault SC,adv,titulaire,21,Elye Wahi,Avant-centre,Côte d'Ivoire
3589553,Olympique Lyonnais,ol,banc,40,Kayne Bonnevie,Gardien de but,France
3589553,Olympique Lyonnais,ol,banc,27,Jérôme Boateng,Défenseur central,Allemagne
3589553,Olympique Lyonnais,ol,banc,3,Emerson,Arrière gauche,Italie
3589553,Olympique Lyonnais,ol,banc,33,Irvyn Lomami,Arrière droit,France
3589553,Olympique Lyonnais,ol,banc,22,Jeff Reine-Adélaïde,Milieu offensif,France
3589553,Olympique Lyonnais,ol,banc,26,Bradley Barcola,Ailier gauche,France
3589553,Olympique Lyonnais,ol,banc,11,Tino Kadewere,Avant-centre,Zimbabwe
3589553,Montpellier Hérault SC,adv,banc,16,Dimitry Bertaud,Gardien de but,RD Congo
3589553,Montpellier Hérault SC,adv,banc,14,Maxime Estève,Défenseur central,France
3589553,Montpellier Hérault SC,adv,banc,26,Matheus Thuler,Défenseur central,Brésil
3589553,Montpellier Hérault SC,adv,banc,6,Junior Sambia,Arrière droit,République Centrafricaine
3589553,Montpellier Hérault SC,adv,banc,18,Léo Leroy,Milieu central,France
3589553,Montpellier Hérault SC,adv,banc,25,Florent Mollet,Milieu offensif,France
3589553,Montpellier Hérault SC,adv,banc,34,Sacha Delaye,Milieu offensif,France
3589553,Montpellier Hérault SC,adv,banc,10,Stephy Mavididi,Ailier gauche,Angleterre
3589553,Montpellier Hérault SC,adv,banc,23,Nicholas Gioacchini,Avant-centre,États-Unis
3589553,Olympique Lyonnais,ol,manager,,Peter Bosz,,
3589553,Montpellier Hérault SC,adv,manager,,Olivier Dall'Oglio,,
3589536,Stade Brestois 29,adv,titulaire,40,Marco Bizot,Gardien de but,Pays-Bas
3589536,Stade Brestois 29,adv,titulaire,3,Lilian Brassier,Défenseur central,France
3589536,Stade Brestois 29,adv,titulaire,5,Brendan Chardonnet,Défenseur central,France
3589536,Stade Brestois 29,adv,titulaire,2,Jean-Kévin Duverne,Arrière gauche,Haïti
3589536,Stade Brestois 29,adv,titulaire,18,Ronaël Pierre-Gabriel,Arrière droit,France
3589536,Stade Brestois 29,adv,titulaire,8,Paul Lasne,Milieu défensif,France
3589536,Stade Brestois 29,adv,titulaire,7,Haris Belkebla,Milieu central,Algérie
3589536,Stade Brestois 29,adv,titulaire,22,Julien Faussurier,Milieu droit,France
3589536,Stade Brestois 29,adv,titulaire,9,Franck Honorat,Milieu gauche,France
3589536,Stade Brestois 29,adv,titulaire,11,Martín Satriano,Avant-centre,Uruguay
3589536,Stade Brestois 29,adv,titulaire,15,Steve Mounié,Avant-centre,Bénin
3589536,Olympique Lyonnais,ol,titulaire,30,Julian Pollersbeck,Gardien de but,Allemagne
3589536,Olympique Lyonnais,ol,titulaire,4,Castello Lukeba,Défenseur central,France
3589536,Olympique Lyonnais,ol,titulaire,21,Damien Da Silva,Défenseur central,France
3589536,Olympique Lyonnais,ol,titulaire,3,Emerson,Arrière gauche,Italie
3589536,Olympique Lyonnais,ol,titulaire,17,Malo Gusto,Arrière droit,France
3589536,Olympique Lyonnais,ol,titulaire,23,Thiago Mendes,Milieu défensif,Brésil
3589536,Olympique Lyonnais,ol,titulaire,10,Lucas Paquetá,Milieu central,Brésil
3589536,Olympique Lyonnais,ol,titulaire,15,Romain Faivre,Milieu central,France
3589536,Olympique Lyonnais,ol,titulaire,8,Houssem Aouar,Milieu gauche,Algérie
3589536,Olympique Lyonnais,ol,titulaire,20,Tetê,Ailier droit,Brésil
3589536,Olympique Lyonnais,ol,titulaire,9,Moussa Dembélé,Avant-centre,France
3589536,Stade Brestois 29,adv,banc,1,Gautier Larsonneur,Gardien de but,France
3589536,Stade Brestois 29,adv,banc,20,Jere Uronen,Arrière gauche,Finlande
3589536,Stade Brestois 29,adv,banc,10,Lucien Agoumé,Milieu défensif,France
3589536,Stade Brestois 29,adv,banc,27,Hugo Magnetti,Milieu central,France
3589536,Stade Brestois 29,adv,banc,28,Hianga'a Mbock,Milieu central,France
3589536,Stade Brestois 29,adv,banc,19,Rafiki Saïd,Ailier gauche,Comores
3589536,Stade Brestois 29,adv,banc,24,Youcef Belaïli,Ailier gauche,Algérie
3589536,Stade Brestois 29,adv,banc,25,Romain Del Castillo,Ailier droit,France
3589536,Stade Brestois 29,adv,banc,14,Irvin Cardona,Ailier droit,Malte
3589536,Olympique Lyonnais,ol,banc,40,Kayne Bonnevie,Gardien de but,France
3589536,Olympique Lyonnais,ol,banc,12,Henrique Silva,Arrière gauche,Brésil
3589536,Olympique Lyonnais,ol,banc,33,Irvyn Lomami,Arrière droit,France
3589536,Olympique Lyonnais,ol,banc,19,Habib Keïta,Milieu central,Mali
3589536,Olympique Lyonnais,ol,banc,22,Jeff Reine-Adélaïde,Milieu offensif,France
3589536,Olympique Lyonnais,ol,banc,26,Bradley Barcola,Ailier gauche,France
3589536,Olympique Lyonnais,ol,banc,11,Tino Kadewere,Avant-centre,Zimbabwe
